,Entity,Code,Year,All_ages,50_69,15_49,70_plus
5476,Sub-Saharan Africa,,2006,27.38323187,180.5113902,12.05109436,496.8956682
5477,Sub-Saharan Africa,,2007,26.49542441,175.6070746,11.43542948,483.0441682
5478,Sub-Saharan Africa,,2008,25.65665489,170.76908,10.86888488,469.3273349
5479,Sub-Saharan Africa,,2009,24.8459411,165.9529949,10.30212863,456.0999676
5480,Sub-Saharan Africa,,2010,24.03156675,160.7258065,9.741767845,443.0577778
5481,Sub-Saharan Africa,,2011,23.25735948,155.6157775,9.205910163,430.6437815
5482,Sub-Saharan Africa,,2012,22.60237237,150.8894024,8.806426599,419.3135519
5483,Sub-Saharan Africa,,2013,21.9695947,146.09044,8.465484121,407.5619635
5484,Sub-Saharan Africa,,2014,21.43761296,141.8695308,8.180170565,396.9238529
5485,Sub-Saharan Africa,,2015,21.01954908,138.17527,7.94842295,388.7632254
5486,Sub-Saharan Africa,,2016,20.61570902,134.4442541,7.740424433,380.0318475
5487,Sub-Saharan Africa,,2017,20.09297222,129.7023946,7.584847898,367.4390281
5852,Tropical Latin America,,1990,100.9151597,436.2114623,27.3742784,1455.215127
5853,Tropical Latin America,,1991,99.07923914,423.66002,26.46562115,1407.299196
5854,Tropical Latin America,,1992,100.2083782,423.0506557,26.38265903,1395.593152
5855,Tropical Latin America,,1993,102.4674132,425.2452979,26.55666323,1406.899836
5856,Tropical Latin America,,1994,101.6662101,415.1192863,26.0808323,1372.165829
5857,Tropical Latin America,,1995,100.349907,404.2357754,25.58315244,1323.017301
5858,Tropical Latin America,,1996,99.2578263,394.746637,25.04787763,1275.180381
5859,Tropical Latin America,,1997,97.52223599,380.2230371,24.26330153,1224.84422
5860,Tropical Latin America,,1998,97.23288198,370.7532142,23.65851012,1197.567853
5861,Tropical Latin America,,1999,96.37211193,360.0351184,22.93594181,1161.84381
5862,Tropical Latin America,,2000,94.53274669,346.7469669,22.02421001,1118.27259
5863,Tropical Latin America,,2001,93.0673233,332.6493961,21.20162344,1081.689728
5864,Tropical Latin America,,2002,91.68348424,319.3834991,20.31135664,1051.997476
5865,Tropical Latin America,,2003,91.0417498,309.9242286,19.57870481,1029.904185
5866,Tropical Latin America,,2004,89.71000211,299.5012082,18.82456478,995.9187634
5867,Tropical Latin America,,2005,86.47403315,282.4738166,17.71294919,943.0075054
5868,Tropical Latin America,,2006,85.07387772,271.7125964,16.98636107,910.202308
5869,Tropical Latin America,,2007,83.88414666,262.3405274,16.27844364,878.1900053
5870,Tropical Latin America,,2008,82.89174522,254.0419788,15.71148284,846.8181162
5871,Tropical Latin America,,2009,82.27729696,245.9127863,15.14176231,825.0375443
5872,Tropical Latin America,,2010,81.8404669,238.4511614,14.46000206,808.0337747
5873,Tropical Latin America,,2011,81.25146968,231.5069723,13.85560776,787.0468864
5874,Tropical Latin America,,2012,79.78464108,222.5051431,13.17520666,756.71252
5875,Tropical Latin America,,2013,78.83957368,214.9372386,12.51502316,733.9878553
5876,Tropical Latin America,,2014,77.44814481,206.5001917,11.73212607,708.1802403
5877,Tropical Latin America,,2015,77.07683673,201.115027,11.16129451,691.1303189
5878,Tropical Latin America,,2016,77.88553748,199.7679298,10.94105836,680.159538
5879,Tropical Latin America,,2017,78.60814026,198.0072215,10.76337803,666.4582607
6272,Wales,,1990,344.0933589,554.6455282,21.39405589,1851.631365
6273,Wales,,1991,335.077784,519.4680197,20.5589429,1830.839991
6274,Wales,,1992,328.6609221,491.4048379,19.90778983,1813.580214
6275,Wales,,1993,328.4749498,476.2620766,19.83288024,1819.635704
6276,Wales,,1994,316.4967691,443.3583999,19.12929941,1759.80931
6277,Wales,,1995,313.6183529,419.8600097,18.82641726,1756.429916
6278,Wales,,1996,303.0100339,391.3392425,17.97498131,1705.271466
6279,Wales,,1997,293.3764345,363.34313,17.23726882,1660.356925
6280,Wales,,1998,284.7232526,340.5143372,16.33266403,1620.979091
6281,Wales,,1999,279.0521946,324.4786193,15.46816801,1598.337178
6282,Wales,,2000,266.325511,300.711297,14.88081397,1533.4162
6283,Wales,,2001,255.4132969,282.4193903,14.79620665,1472.375772
6284,Wales,,2002,249.4772298,274.7150961,14.13033931,1436.27691
6285,Wales,,2003,243.0585372,265.2103138,13.49219066,1400.945037
6286,Wales,,2004,231.4168799,252.1837949,12.77693061,1332.103891
6287,Wales,,2005,223.1669498,244.6612473,12.17152047,1277.494916
6288,Wales,,2006,216.7084807,242.2445872,12.22437267,1225.316845
6289,Wales,,2007,211.7273999,238.8815838,11.95110481,1186.055648
6290,Wales,,2008,207.681379,235.8445014,11.58266384,1153.199706
6291,Wales,,2009,200.5710949,229.7884883,11.00348351,1101.293522
6292,Wales,,2010,194.2948858,221.4898098,10.73972716,1058.745113
6293,Wales,,2011,188.78264,212.4615161,10.6202531,1022.794346
6294,Wales,,2012,186.1012149,207.5801597,10.09737158,1000.898751
6295,Wales,,2013,184.913695,207.5679163,9.531329254,976.9569673
6296,Wales,,2014,178.8882799,200.5390282,8.828810968,928.8391315
6297,Wales,,2015,179.6705224,201.9102742,8.885683556,911.9487949
6298,Wales,,2016,178.1449989,200.9589827,8.959416879,886.790091
6299,Wales,,2017,176.0429884,198.0924637,8.709142654,852.2858626
6300,Western Europe,,1990,217.1136438,362.7998559,19.36312382,1336.937362
6301,Western Europe,,1991,214.9392778,353.6028479,19.19469122,1311.924473
6302,Western Europe,,1992,210.4338592,340.9554771,18.80432453,1275.61857
6303,Western Europe,,1993,208.9858301,332.7999747,18.52020526,1259.224416
6304,Western Europe,,1994,204.5268663,321.1161724,18.1509142,1220.429327
6305,Western Europe,,1995,202.8246395,313.6875217,18.05675995,1199.210969
6306,Western Europe,,1996,199.1779997,303.0885948,17.73811357,1167.465255
6307,Western Europe,,1997,193.8588137,288.0403591,17.2626719,1128.288384
6308,Western Europe,,1998,190.9692557,277.4786368,16.92483631,1103.025762
6309,Western Europe,,1999,187.8703799,267.6258161,16.53226911,1076.055017
6310,Western Europe,,2000,182.424113,255.4640611,16.09197215,1034.915164
6311,Western Europe,,2001,177.837002,245.2557899,15.72556794,999.6525001
6312,Western Europe,,2002,174.9733949,237.8468727,15.32894841,977.3837566
6313,Western Europe,,2003,172.3589948,232.465208,14.91689559,955.2376112
6314,Western Europe,,2004,164.363043,220.7862778,14.08291537,900.1200027
6315,Western Europe,,2005,161.0121929,214.7990627,13.63358514,871.3947081
6316,Western Europe,,2006,157.4506766,208.9366196,13.14347461,841.0359846
6317,Western Europe,,2007,155.2544096,204.7755326,12.71143293,819.0491777
6318,Western Europe,,2008,153.493916,200.9397597,12.29699971,800.3461037
6319,Western Europe,,2009,151.6996486,197.7733935,11.83792488,780.0305001
6320,Western Europe,,2010,149.2124628,192.9110507,11.2569416,758.4706413
6321,Western Europe,,2011,148.1139448,189.082024,10.78966351,745.1845605
6322,Western Europe,,2012,147.0836331,185.5510826,10.24707631,736.0712657
6323,Western Europe,,2013,146.0082775,182.9746503,9.782755274,723.527599
6324,Western Europe,,2014,143.3542104,177.4900613,9.225528095,703.7375161
6325,Western Europe,,2015,145.3671334,177.5937445,8.920071313,709.0393282
6326,Western Europe,,2016,144.2896546,174.9215796,8.512884004,698.7638091
6327,Western Europe,,2017,143.7949616,172.324479,8.322619152,685.6221126
6328,Western Sub-Saharan Africa,,1990,22.52506783,131.3449648,9.272881799,364.7151547
6329,Western Sub-Saharan Africa,,1991,22.13779688,129.8015002,9.145249501,360.8159595
6330,Western Sub-Saharan Africa,,1992,21.87764636,129.0995039,9.072795225,358.0209905
6331,Western Sub-Saharan Africa,,1993,21.60728987,128.262657,9.005755085,355.0486297
6332,Western Sub-Saharan Africa,,1994,21.34281933,127.6321071,8.937391182,352.2069515
6333,Western Sub-Saharan Africa,,1995,21.05333311,127.0153711,8.86558318,349.2309063
6334,Western Sub-Saharan Africa,,1996,20.70984929,126.0493666,8.758766106,345.4536362
6335,Western Sub-Saharan Africa,,1997,20.3183297,124.5852842,8.656060203,341.2501389
6336,Western Sub-Saharan Africa,,1998,19.88980908,123.0639469,8.535391069,336.0929181
6337,Western Sub-Saharan Africa,,1999,19.49048796,122.0935753,8.367932378,331.7686382
6338,Western Sub-Saharan Africa,,2000,19.17307435,121.6099003,8.160535204,328.2677782
6339,Western Sub-Saharan Africa,,2001,18.62566684,118.7074755,7.918551442,322.1252304
6340,Western Sub-Saharan Africa,,2002,18.05380271,115.8606439,7.665056479,314.8610465
6341,Western Sub-Saharan Africa,,2003,17.46322923,112.9959101,7.407545104,306.4177701
6342,Western Sub-Saharan Africa,,2004,16.86876564,110.1868125,7.134158554,297.5086206
6343,Western Sub-Saharan Africa,,2005,16.28965511,107.4653375,6.846134015,288.9334883
6344,Western Sub-Saharan Africa,,2006,15.8186748,105.2055601,6.624506874,282.0065786
6345,Western Sub-Saharan Africa,,2007,15.33596594,102.6506675,6.394750081,274.6667863
6346,Western Sub-Saharan Africa,,2008,14.82876633,99.72883276,6.147839497,266.9130873
6347,Western Sub-Saharan Africa,,2009,14.4474752,97.56680357,5.965203399,260.6094036
6348,Western Sub-Saharan Africa,,2010,14.13343756,95.82899208,5.803291075,255.3256984
6349,Western Sub-Saharan Africa,,2011,13.82168608,93.87625155,5.645840081,250.4865556
6350,Western Sub-Saharan Africa,,2012,13.55765137,92.07655592,5.526237361,245.8268417
6351,Western Sub-Saharan Africa,,2013,13.27989078,90.11522313,5.3935346,241.0965441
6352,Western Sub-Saharan Africa,,2014,13.04080364,88.27806296,5.277866989,237.144495
6353,Western Sub-Saharan Africa,,2015,12.81457934,86.405727,5.160570671,233.8485744
6354,Western Sub-Saharan Africa,,2016,12.57782872,84.42530688,5.028832748,230.0010555
6355,Western Sub-Saharan Africa,,2017,12.30387405,82.28494254,4.875575955,224.8312785
