Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,30593.67244,31822.80385,32800.98269,24425.28493,26083.61439,30282.96392,32998.96816,30312.4876,30596.5272,30941.07936,29624.91267,27247.85773,29899.19525,37321.7979,42821.67314,43437.06312,46593.60216,53700.00534,56152.55234,46946.96027,52869.04429,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52259.29738
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,39607.81909,39577.74875,40747.92546,39270.11413,43128.01411,50155.97413,48144.57913,41631.43886,42740.12818,41786.23414,38952.0342,39727.84667,42578.76314,49470.39713,54878.471,56546.78566,59300.61722,65359.51922,74572.23237,72083.1677,77117.12601,91254.03476,86547.67089,88109.48675,89684.70758,84776.14217,83073.28008,83352.08865,86388.40495,85334.51946,87097.03645
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,988.9489105,1012.986979,1004.996857,1009.648898,725.5675537,794.4452084,934.6226484,955.8444526,974.4389492,991.2503996,1177.629339,1258.447772,1263.255418,1253.395146,1407.178266,1571.738236,1748.905772,2032.623183,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,497.6324574,250.3408858,391.9437685,293.9804022,267.4329629,213.5441443,178.3612515,155.1885177,219.0402456,177.5596287,138.4291467,171.0480646,190.0026776,237.7573352,311.6272313,340.5831832,408.8384135,526.6432883,715.8657063,676.1235111,749.5524123,847.3824321,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,859.1379611
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,173.7906179,195.661453,175.5580799,157.0608125,161.176878,182.361928,219.5502111,253.4759847,395.5326208,400.2636718,410.9523655,406.5387537,411.9723218,431.2797298,459.2592952,492.6313397,485.4974495,552.8395016,687.3904455,695.2168433,743.4036639,781.4338957,867.8574989,970.3996014,1030.077648,947.9333517,966.5030166,1004.906588,1042.838759,1085.884861,1076.470385
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,1508.94247,1716.41542,1927.882603,2209.36303,2491.427836,2846.586834,3043.980314,2468.18473,1845.82887,2033.258009,2007.735271,1893.264239,2096.187802,2359.116831,2660.126835,2894.062656,3369.543198,3973.017172,4379.658787,4213.006654,5076.339872,5492.1215,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7296.879608,7817.011522,7189.041835
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,415.0859486,529.7937005,508.7911659,517.7860016,453.4806958,464.524032,446.4575768,523.7375385,614.435755,676.6183307,806.4135263,947.5107667,1013.042872,1210.03999,1232.453997,1332.791772,1353.746815,1286.406785,1230.22528,1560.508615,1381.17566
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,431.4503884,414.7814374,429.042361,306.1512474,238.4654535,309.8182936,336.9770039,334.1438424,342.6579042,329.8164697,302.958592,292.8231035,328.3981073,396.9205798,413.3298662,406.562366,408.0571173,449.7382505,546.3503702,540.6087126,534.0447826,587.0974928,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9505826
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,1194.541034,1388.040501,1436.783691,1449.306003,2047.138431,2176.381296,2307.130962,2225.100675,1973.544795,2043.751046,2091.113009,1839.086867,1845.669127,2030.775469,2301.654115,2594.418739,2873.076637,2910.145122,3331.546555,3006.606344,3527.952342,4002.813771,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,4150.284861,4318.502428,4398.495123,3754.800372,3959.262873,4249.094373,4579.978105,4554.356458,4790.123738,5387.164386,6435.134212,6939.828471,7053.087371,8807.866068,10293.86925,12327.28071,14102.59329,16539.89075,21204.00818,14514.24061,16683.39306,19034.12071,19157.45977,20143.54541,20270.93377,18214.46062,16250.62869,16173.74005,17037.86236,16637.16294,15384.03946
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1491.119777,1551.377998,1799.111582,1660.875002,1743.154533,1975.899862,2113.587432,2208.206243,2292.711741,2386.589492,2211.835015,2253.034852,2344.396907,2760.405122,3111.374381,3193.204358,3369.924443,3776.332046,4307.580023,4128.463959,4141.975964,4264.678122,4152.684394,4222.70514,4305.482357,3861.6924,3697.938729,3481.241106,3438.805067,3351.573443,3319.819024
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2794.350494,2735.707615,2842.369978,3180.187577,2270.337325,2897.86664,3053.947231,3144.385703,4499.737508,4116.17056,4337.478003,3142.920998,3687.956093,4760.104019,6101.632117,7456.296101,8101.856924,9791.88245,10941.17215,9103.474051,10742.77498,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9453.196172,9126.594392,8538.16906
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,865.7868319,..,410.2729264,832.7538547,623.2419057,590.2812211,554.8339157,562.6417026,590.3871315,548.6879133,643.1909754,774.482152,967.8874353,1283.908782,1453.917784,1704.41538,2136.472101,2600.368758,3904.465301,4036.456805,4439.202128,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,16625.48892,15785.96212,16384.90083,18181.09252,20533.18903,24559.14472,25457.9765,27650.11538,22020.34886,21029.69563,21839.00992,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,990.3981751,1038.957834,1069.478537,1047.505216,1175.810083,1185.840519,1323.907506,1361.589349,1367.084534,1464.805341,1463.166211,1392.334348,1610.653001,1874.853819,2181.636269,2184.565259,2263.575948,2645.109505,2936.521547,2602.619444,3024.761774,3643.121608,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,248.0293243,185.0181172,153.9440238,167.9412492,201.6026565,281.9661333,287.3882907,289.5044945,295.4052653,261.3479065,261.8691416,239.473127,245.5000403,254.3012043,296.0142675,333.7315763,349.2171001,403.6637446,474.5179496,796.5309244,819.0074652,828.9941128,786.738711,806.6119363,879.7349486,843.6295453,733.3971317,746.8307512,770.2570601,794.4514454,817.0357569
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,1569.757138,..,1378.636186,1257.350096,1011.979433,935.9761546,872.6987229,991.2204337,835.2509828,635.7644092,635.7044182,780.3211789,878.6187489,1047.50279,1366.016476,1826.931391,2300.769709,3065.611294,3887.242337,2542.995424,2965.139715,3569.758121,3855.417729,4029.711252,3104.643206,2124.662319,2187.73051,2640.675677,3096.817402,3662.563087,3726.927149
United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,27729.39059,26612.25311,26420.85988,25596.73939,25848.01625,27221.93441,28975.07996,29512.67479,26899.60177,28470.88586,33291.36625,31280.75586,31567.54631,33499.10278,36333.18733,39365.45964,41907.42147,41809.46216,44498.94051,32024.19778,33893.26387,39194.67224,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,43103.33629,..
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23123.69456,24333.23418,26719.54296,28238.99505,28665.70749,28156.26741,27717.62581,29982.6187,34383.94796,40208.85608,41932.87736,44472.57423,50444.93015,47267.01218,38736.9022,39536.77268,42047.61425,42449.10767,43401.31053,47452.19914,45039.23595,41048.34966,40304.72308,42992.80372,42354.41465,40284.63846
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34513.5615,36334.90878,37133.24281,38023.16111,39496.48588,41712.80107,44114.74778,46298.73144,47975.9677,48382.55845,47099.98047,48466.6576,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63543.57779
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2990.367133,3578.288157,4082.538363,4721.007648,5458.867361,5985.116994,6317.561877,7329.866939,7713.618768,7250.27477,6875.025469,6284.45968,4090.891888,3624.205685,4120.544205,5226.9441,5887.845162,7026.503055,9091.079039,9451.932449,11992.02377,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,651.4192061,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.2268024,456.7062895,383.343068,396.377979,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1634.312095,1926.292997,2137.025122,2281.410973,2492.336643,2615.025134,2567.799207,1826.566919,1529.082864,1719.05721,1685.764947
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,1152.169246,1335.833604,1347.430174,1255.090071,1423.896602,1482.705562,1522.062208,1559.43224,1473.666114,1478.58574,1470.63587,1363.185058,1354.100243,1580.575634,1788.122206,1887.226576,2049.532809,2352.973255,2629.053124,2573.889015,2839.40634,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3102.34679,2782.98434
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2475.380473,2661.033851,2938.160197,2857.93866,2720.367063,3529.589128,3151.269278,3758.844934,3921.718474,4127.108981,4842.036601,4986.675788,3700.87974,3272.615024,4325.696756,5504.97724,6833.378912,8454.469536,11432.74592,11765.09976,13825.35712,10955.53801,12986.22269,12457.7686,16055.64532,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,95.18825998,138.4474504,139.2001228,182.3084018,221.1291752,276.8126628,324.1472239,348.0174071,348.3243173,362.9195028,390.0933309,404.8078612,430.0528724,480.5798343,546.909619,687.4797274,784.3723759,906.2842299,1149.424495,1217.268583,1317.890646,1525.119025,1735.152116,1886.69017,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724157
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,30126.53328,31823.41828,35024.8004,40930.17252,41561.70122,44333.88408,39207.72715,38771.63204,40043.55971,39144.88872,37850.77827,34820.11459,33573.71943,34796.49436,36022.54548,36287.87949,37233.29689,..,..
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3239.731108
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,482.2481211,482.0605713,498.9633818,393.7390588,291.472071,285.5695931,374.0114314,428.0605956,384.4999404,451.5709253,554.4486653,550.3603645,579.8531406,620.382726,709.9653788,832.8441987,921.4183549,1017.292048,1229.246675,1116.084396,1334.784902,1374.621401,1446.536472,1607.152173,1674.002572,1601.830063,1138.603723,960.528848,824.117718,..,..
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,408.7693313,409.7272755,376.498819,378.1255592,412.2607521,418.5150247,385.1521522,448.3701601,358.5559589,335.7122914,345.6896207,382.9410352,382.2419633,435.4581994,538.591553,702.7411184,1047.918843,1124.290586,1394.0005,1159.907499,1489.459087,1672.907535,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.3711,1305.002214,1050.919283
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,841.9739583,809.0511401,619.3720826,591.7196824,611.8652764,623.2095851,741.0958552,731.947626,544.9838381,580.0705709,563.0575041,568.3862905,530.5304463,478.0076044,482.9984515,476.5554025,447.8547399,431.7872587,356.6932344,771.5990323,948.331481,1093.653409,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1335.665064,1352.162653,1156.154864,1128.210711
Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,698.0483741,705.498633,684.3755962,666.9862212,661.3183835,724.06219,703.5731193,720.7380634,662.2027591,636.8077858,673.9670144,592.6374147,590.7508631,759.4346854,919.0053617,1040.446461,1145.951063,1282.322935,1360.084788,1329.727043,1554.183379,1686.695763,1672.363658,1653.188436,1658.650062,1507.800256,1404.953164,1540.232473,1534.171767,1485.307425,1330.140232
Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,594.8995996,558.5990402,547.8230707,438.2623107,376.3549208,459.3649032,495.7790364,486.5230163,484.0907416,500.4361797,502.031662,516.9279338,605.0610071,681.8823592,826.8165382,988.8393936,1224.057612,1400.086007,1666.899847,1444.201899,1655.130138,1827.518347,1936.390962,2123.392433,2166.743309,1886.248158,1666.422406,1606.978332,1695.959215,1772.339155,1714.4268
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2681.190169,1810.702996,1903.358897,1876.288298,1881.053615,1993.062346,2135.628202,2250.800043,2126.66759,2316.736719,2610.386829,2472.448025,2421.824289,2627.669507,3055.365525,3670.415464,4249.483857,4837.810119,5993.742176,5049.165696,5797.803465,6695.858477,7265.966351,7314.827201,7247.972778,6185.08363,5938.791328,5941.064594,6402.380811,6403.540772,5654.950574
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2997.319563,2951.059638,2875.189721,3084.660828,3214.051808,3514.100743,3803.623289,4421.507074,4690.203952,4938.52388,5253.442085,5374.083245,5600.442574,5945.877889,6459.565377,7255.144088,8201.290506,9054.851428,10225.38043,8578.716747,9253.214027,9920.910166,10187.30151,10306.88816,10377.11289,10116.51995,9560.194679,9810.470068,10250.43407,10355.40768,9192.767801
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2313.59472,2196.207426,2359.830422,2489.834897,2824.899917,3578.662216,3793.688368,3745.671421,4106.274276,3986.148914,3946.774228,4352.297533,4935.997439,5943.405084,7171.188411,8356.34749,9475.07578,12012.42587,14585.13263,12303.49575,12606.83567,13905.64417,13012.84861,13711.23908,14152.05852,12511.58156,12820.40461,14237.9563,16033.35336,16307.9582,16103.4713
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,896.8637857,926.6197819,995.9658729,1072.630554,1099.153502,1101.100371,1175.923348,1233.47026,1196.255496,1242.963046,1328.361877,1292.458317,1234.64355,1349.753666,1543.830826,1770.692978,1992.988313,2328.177333,2582.33358,2449.746912,2929.664148,3234.043473,3342.804304,3356.000249,3424.03534,3213.078444,3244.234042,3459.713344,3432.891607,3485.604626,3168.141819
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2597.854991,2891.893993,3118.485598,3444.672349,3853.568177,4323.760866,4116.744474,3891.358647,3449.064277,3814.326967,4088.097988,3768.104536,3797.183873,4141.543636,4608.828704,4881.311955,5136.725347,5702.471455,6527.379048,6674.033145,7722.482553,8889.221192,9444.599259,9486.569822,9717.220548,9615.423201,9886.903947,10491.10612,11349.35537,11532.27544,11495.40995
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,412.58577,441.0540586,487.3956204,528.0412488,627.0433011,764.2869163,867.2366797,887.6731158,804.4274705,875.6140198,953.6948538,1006.519389,1106.029695,1240.040926,1426.233129,1639.177708,1959.940273,2462.282857,3089.111915,3328.50091,4003.997163,4852.566116,5372.089949,5886.701367,6299.480953,6514.866345,6605.25392,7168.111007,7962.989944,8189.020316,8286.438787
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,417.2833447,446.07782,492.9589816,534.0844353,634.2325215,773.0550686,877.1774826,897.8262859,813.6041707,885.5810289,964.5359749,1017.955942,1118.592545,1254.144049,1442.499348,1657.903631,1982.333142,2490.388367,3124.303639,3366.269985,4049.422511,4907.543722,5432.816401,5953.112445,6370.399755,6588.031586,6679.251594,7248.229616,8051.812548,8280.234696,8378.63094
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,18894.44467,19553.71634,21473.50477,19569.0183,20597.09827,23697.6134,23916.3482,21810.71723,22381.21066,22213.69216,20166.13885,20432.80816,22109.28199,27134.93857,30949.40165,31936.62772,33767.04061,38666.5346,42176.07649,38421.01893,37559.3605,40601.98371,37590.09548,39099.63802,39853.06477,34366.43432,35134.71691,37058.08226,40038.27489,39168.66307,37938.51812
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,10485.24815,10783.54647,11542.72566,10568.21961,11024.92835,12702.34075,12943.14526,12257.79683,12559.47892,12400.68113,11658.28285,11770.93968,12840.90267,15595.7975,18123.46392,19237.07786,20765.79236,24175.36835,26437.28206,23165.81398,23641.2205,26141.01068,25099.47492,26102.893,26335.22387,22583.85144,22404.90314,23623.12496,25237.84333,24842.02393,23877.79463
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2388.506692,2305.452008,2120.983433,2095.283922,1813.30869,1944.39376,1962.247374,2038.829541,1910.59812,1605.216665,1786.832638,1777.380433,2036.340577,2567.129582,3398.188562,4301.295541,5269.813793,6811.456166,8410.154001,6585.407769,7815.679282,9601.425309,10121.83497,10689.03919,9916.756704,7546.232996,7177.772237,8018.714138,8206.596661,8337.857422,7656.593919
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2339.884276,2318.472306,2175.822279,2155.895128,1933.850607,2130.326596,2190.796902,2257.62472,2181.338378,1891.061635,2057.391413,2096.229447,2357.59087,2897.757267,3749.13695,4689.900992,5663.705176,7270.742821,8975.490206,7093.373319,8289.886009,10017.72511,10406.48496,10973.16488,10319.43686,8008.230261,7665.383797,8553.532336,8868.02881,9002.297601,8368.476616
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,15455.68542,15973.11921,17511.35424,15934.17208,16836.74269,19466.23613,19752.22919,18088.91952,18615.80048,18477.60765,16910.10264,17185.20093,18682.19984,22922.79738,26264.0886,27333.43928,29070.04022,33551.22927,36912.64719,33360.74171,32932.74099,35711.36181,33151.63211,34559.5394,35238.13978,30466.30022,31162.27355,33018.14294,35734.7629,35060.74641,34114.89528
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,981.3816848,554.4102286,533.1385204,482.1220375,446.6235526,527.4971572,528.5418912,591.7252934,583.3405413,640.475079,735.8718461,695.0224198,654.457558,656.5810048,809.6905572,993.2661778,1213.178791,1462.215603,1839.925984,1704.765324,1983.064506,1963.444396,2204.406652,2265.68946,2401.917851,1870.607153,1664.827948,1665.603536,1744.874523,1818.83723,1609.247467
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,393.9730457,386.8765437,350.3844326,348.2330091,289.0701195,327.3631075,330.8428735,335.0466283,345.1064406,337.9246132,360.4360552,335.1336662,349.873701,385.2407862,429.670727,476.7335739,549.9444576,638.8656329,750.6631364,740.9972105,799.5477359,854.8701479,874.9960339,947.7746777,973.7591211,929.8430141,912.1801414,947.233117,982.7632666,987.7066737,976.1257266
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,18904.05684,19835.00463,21207.51591,21202.44743,22656.16165,24944.36882,24987.24214,24401.6283,24331.24056,25400.78396,25760.55468,25342.58745,26229.54767,29214.13754,32292.66183,33912.92925,35541.05443,38550.49112,40633.07735,37826.07978,39390.73245,42323.08394,42116.65257,42368.4861,43033.37801,40444.06812,41079.52233,42714.14739,45192.70403,45406.63377,43952.65564
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,1032.027602,1042.200501,1027.332615,1088.44311,1175.263767,1305.225301,1406.799587,1472.319109,1413.816086,1359.787215,1463.142009,1464.545884,1470.198997,1633.929044,1926.883543,2280.109835,2676.307757,3293.45746,3915.625837,3760.768261,4521.982563,5288.461865,5567.74639,5824.770745,5965.710751,5538.048706,5530.836972,6048.908087,6366.934808,6461.789237,6141.175638
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,909.0193285,914.4452233,897.5782297,939.8483191,1002.998457,1112.998127,1197.001832,1247.719547,1198.628799,1154.326838,1240.493594,1236.625491,1243.869535,1377.917535,1618.13822,1905.255408,2232.329826,2727.999645,3231.94108,3098.641727,3700.7431,4301.068171,4517.519752,4724.883083,4835.301693,4492.34504,4462.185318,4842.751482,5077.653446,5142.094637,4882.353412
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,525.3198064,513.4535829,502.2985486,434.3877902,428.6304212,489.2974093,526.739276,524.3002409,505.433417,514.0340363,572.634095,558.0325467,602.0875493,660.2706614,786.0745034,918.4400482,1123.446,1265.745034,1464.181449,1340.413854,1534.962515,1721.445534,1859.740421,1972.596895,2068.872068,1949.18058,1773.844239,1712.650913,1747.506594,1758.035927,1664.260131
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,327.5332879,320.9604457,298.5950661,292.9756477,260.1852294,289.3799475,307.815807,314.3189927,319.2246438,317.9195907,336.7784539,325.4440318,338.5761967,368.0022202,406.1824079,449.1518643,508.8084859,597.3216211,701.3348426,714.3509179,788.4740631,848.0643254,863.4572641,946.7346938,986.6863761,985.1674619,987.208315,1041.588488,1085.742028,1127.588609,1129.781415
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,394.8058117,386.4226406,367.8573167,341.0256691,317.2716575,357.0846363,381.9564991,385.490873,382.4316432,384.4845985,416.5934651,404.0760876,427.4080896,466.3897779,533.3701062,605.7640812,713.2363008,820.0729651,955.5922788,922.9851451,1037.682586,1140.175864,1197.223758,1290.676334,1349.890202,1308.856432,1250.923699,1266.013812,1306.901308,1337.76133,1306.947649
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1091.926714,1188.603797,1100.431119,1130.819652,1274.770422,1541.610999,1683.674563,1746.070708,1665.567358,1525.921632,1662.953171,1706.542606,1795.753561,2033.318427,2429.109082,2913.386574,3494.157631,4375.129278,5405.04597,5190.82742,6188.950491,7497.818261,7973.238391,8541.808216,8812.840637,8214.149461,8184.507257,9026.353641,9842.632232,9983.135636,9754.888549
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,2668.810852,3223.847973,2993.831449,3382.840981,3800.75205,3985.945497,4243.130618,4578.011335,4548.299225,4042.320481,4400.069279,4244.117237,3756.640276,3786.648645,4308.523765,5144.964704,5956.998289,6934.713681,7965.24585,7401.318856,9074.405415,10204.05943,10198.20467,10339.76169,10432.98307,8630.986843,8351.83316,9187.383753,8893.376189,8692.727038,7202.581102
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2602.731223,3186.040256,2892.84043,3311.278219,3749.749009,3866.807568,4152.318498,4458.550121,4410.905001,3853.294282,4198.440237,4024.204344,3569.26473,3607.508458,4063.397337,4856.098937,5604.909694,6544.606529,7484.449906,6876.753438,8504.473849,9821.029308,9674.39298,9829.36977,9775.879638,8241.120037,7930.715055,8743.84224,8395.074358,8213.078063,6733.112385
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2599.224462,3179.06989,2943.052979,3338.857326,3750.15312,3930.879355,4201.935036,4534.745475,4490.563563,3956.800214,4312.574979,4136.456542,3627.949226,3649.529348,4171.391187,5014.231943,5823.437678,6812.366805,7861.741278,7278.974799,8991.087026,10139.62059,10123.72578,10261.55107,10350.15899,8482.600451,8186.540242,9035.982006,8730.546509,8512.739534,7026.635943
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,308.3483361,302.9666576,273.5478425,270.7702016,243.3372413,272.7300026,292.2825676,300.5488123,300.1689579,299.1136777,327.558791,308.4602436,330.9095476,361.2649149,403.2034652,462.4147011,528.125404,624.9032409,748.8549674,743.7347225,828.3078703,908.3956405,934.6189925,999.8769237,1054.990756,1013.738235,989.0838959,1056.269254,1067.621618,1097.289675,1071.136325
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,885.4394902,882.7657051,859.6557766,901.6589481,962.1051429,1059.10876,1139.896913,1187.084485,1134.316745,1092.587004,1176.516152,1170.224963,1183.928673,1316.175003,1541.37774,1811.463733,2123.38759,2596.472848,3068.733348,2954.999721,3538.067334,4144.438305,4358.138747,4565.17599,4660.548829,4369.455434,4340.285575,4707.86601,4929.895222,4998.016499,4745.251251
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,296.7913192,289.4007866,253.4570048,250.5889148,203.4340333,222.9109939,229.0289137,237.8107162,232.06491,227.1754912,272.3963428,247.3551751,259.6081789,278.8609207,313.5784249,356.6577527,406.4594572,482.4070539,569.7570803,570.7604697,625.4200468,648.3855204,652.0905012,694.7025289,733.0746472,713.8173714,658.7134054,663.0940085,667.3655926,688.2790286,689.0895973
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,510.8370464,470.3429626,488.2955413,482.1794685,509.5381634,566.972738,618.7428038,620.8641357,558.8140589,592.9282015,612.6646325,615.6781649,648.5027178,732.6005767,835.0621169,955.2579703,1115.995981,1350.95694,1503.931528,1504.962194,1801.825852,2020.207967,2087.322877,2093.378612,2145.495731,2074.977957,2134.936109,2266.935303,2264.39294,2352.783694,2200.401758
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,3082.970308,2067.75472,2201.791704,2167.698793,2191.458288,2404.043515,2652.11902,2729.778626,2604.250483,2783.394146,3069.476384,2982.822447,2901.429375,3164.794515,3664.397745,4322.523403,4955.556263,5751.398003,7037.506651,6152.525836,7028.874229,8159.105903,8719.035009,8482.431749,8356.541019,7209.637503,7111.266918,7254.614131,7395.130765,7360.953008,6535.942655
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2146.804077,1036.354069,1094.632698,1083.558549,1096.618338,1255.871901,1410.330453,1457.355384,1450.453451,1559.421776,1622.374654,1599.204452,1512.242406,1628.047318,1900.936207,2200.30733,2512.367291,3050.802143,3714.126737,3522.344189,3993.193372,4437.612733,4811.196133,4422.859731,4273.622004,3766.083356,3760.793758,3647.173062,3360.10326,3365.511871,2942.09424
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2143.567623,1034.969453,1093.372908,1082.527523,1095.809515,1255.398125,1411.462772,1458.287711,1450.564003,1560.307497,1624.159313,1602.206559,1516.210601,1632.222664,1906.342197,2207.706576,2522.947869,3066.37254,3733.169474,3537.571745,4009.763645,4455.70709,4831.59803,4435.89208,4284.523915,3771.953509,3763.573191,3647.483076,3357.641822,3361.91299,2938.378024
